index	key	internal	nameKey	descKey
3971	123201	Astia_Fabric_Gloves	529144265834608	529144265834609
3972	123325	Ratu_Fabric_Gloves	529676841779312	529676841779313
3973	124020	Bydan_Fabric_Gloves	532661844050032	532661844050033
3974	123099	Mornington_Fabric_Gloves	528706179170416	528706179170417
3975	123315	Tahkah_Fabric_Gloves	529633892106352	529633892106353
3976	124005	Stugrub_Fabric_Gloves	532597419540592	532597419540593
3977	124051	Cebro_Fabric_Gloves	532794988036208	532794988036209
3978	124055	Ashiteu_Fabric_Gloves	532812167905392	532812167905393
3979	124056	Ratisan_Fabric_Gloves	532816462872688	532816462872689
3980	124057	Dueroin_Fabric_Gloves	532820757839984	532820757839985
3981	2133085	Rayra_Fabric_Helm	9161530314588272	9161530314588273
3982	1000332	Hoobus_Fabric_Helm	4296393225142384	4296393225142385
3983	104089	Gaurah_Fabric_Helm	447058850873456	447058850873457
3984	103005	Hailbrin_Fabric_Helm	442403106324592	442403106324593
3985	104014	Volruin_Fabric_Helm	446736728326256	446736728326257
3986	1000036	Redrin_Fabric_Helm	4295121914822768	4295121914822769
3987	104030	Argatah_Fabric_Helm	446805447802992	446805447802993
3988	104073	Rabbid_Fabric_Helm	446990131396720	446990131396721
3989	104074	Devidhe_Fabric_Helm	446994426364016	446994426364017
3990	104083	Fiore_Fabric_Helm	447033081069680	447033081069681
3991	104084	Ataram_Fabric_Helm	447037376036976	447037376036977
3992	104118	Raukington_Fabric_Helm	447183404925040	447183404925041
3993	104143	Luekushi_Fabric_Helm	447290779107440	447290779107441
3994	104148	Gadherish_Fabric_Helm	447312253943920	447312253943921
3995	2104023	Larsahn_Fabric_Helm	9036709975031920	9036709975031921
3996	2104033	Artiree_Fabric_Helm	9036752924704880	9036752924704881
3997	2104039	Ladis_Fabric_Helm	9036778694508656	9036778694508657
3998	2104042	Erin_Fabric_Helm	9036791579410544	9036791579410545
3999	114336	Myrenenn_Fabric_Armor	491069380755568	491069380755569
4000	114562	Rosardeuin_Fabric_Armor	492040043364464	492040043364465
4001	114493	Ronied_Fabric_Armor	491743690621040	491743690621041
4002	114529	Hailbrin_Fabric_Armor	491898309443696	491898309443697
4003	114556	Volmers_Fabric_Armor	492014273560688	492014273560689
4004	114566	Auron_Fabric_Armor	492057223233648	492057223233649
4005	113498	Buchanan_Fabric_Armor	487470198161520	487470198161521
4006	113572	Navan_Fabric_Armor	487788025741424	487788025741425
4007	113705	Duemeniss_Fabric_Armor	488359256391792	488359256391793
4008	114337	Volruin_Fabric_Armor	491073675722864	491073675722865
4009	114338	Livneh_Fabric_Armor	491077970690160	491077970690161
4010	114461	Taroon_Fabric_Armor	491606251667568	491606251667569
4011	114512	Baraoh_Fabric_Armor	491825294999664	491825294999665
4012	114524	Lathia_Fabric_Armor	491876834607216	491876834607217
4013	114526	Kenav_Fabric_Armor	491885424541808	491885424541809
4014	114533	Fiore_Fabric_Armor	491915489312880	491915489312881
4015	114537	Austphelt_Fabric_Armor	491932669182064	491932669182065
4016	114540	Gadherish_Fabric_Armor	491945554083952	491945554083953
4017	114541	Ewen_Fabric_Armor	491949849051248	491949849051249
4018	114542	Ancient_Fabric_Armor	491954144018544	491954144018545
4019	1000865	Ancient_Fabric_Armor_I	4298682442711152	4298682442711153
4020	1000866	Ancient_Fabric_Armor_II	4298686737678448	4298686737678449
4021	114544	Deekz_Fabric_Armor	491962733953136	491962733953137
4022	114553	Volkard_Fabric_Armor	492001388658800	492001388658801
4023	114554	Ultar_Fabric_Armor	492005683626096	492005683626097
4024	114557	Tolkane_Fabric_Armor	492018568527984	492018568527985
4025	114560	Veronde_Fabric_Armor	492031453429872	492031453429873
4026	114563	Sherwooden_Fabric_Armor	492044338331760	492044338331761
4027	114564	Iyratti_Fabric_Armor	492048633299056	492048633299057
4028	114568	Salash_Fabric_Armor	492065813168240	492065813168241
4029	114570	Vergill_Fabric_Armor	492074403102832	492074403102833
4030	114572	Meravan_Fabric_Armor	492082993037424	492082993037425
4031	114573	Chijar_Fabric_Armor	492087288004720	492087288004721
4032	114574	Dakahbern_Fabric_Armor	492091582972016	492091582972017
4033	114575	Zial_Fabric_Armor	492095877939312	492095877939313
4034	114576	Amundule_Fabric_Armor	492100172906608	492100172906609
4035	114580	Dollette_Fabric_Armor	492117352775792	492117352775793
4036	114581	Virerette_Fabric_Armor	492121647743088	492121647743089
4037	114582	Hailen_Fabric_Armor	492125942710384	492125942710385
4038	114583	Khalbydan_Fabric_Armor	492130237677680	492130237677681
4039	114587	Schillerbin_Fabric_Armor	492147417546864	492147417546865
4040	114613	Noble_Fabric_Armor	492259086696560	492259086696561
4041	114615	Odori_Fabric_Armor	492267676631152	492267676631153
4042	114619	Degah_Fabric_Armor	492284856500336	492284856500337
4043	2114068	Rarkah_Fabric_Armor	9079852921520240	9079852921520241
4044	2114084	Ktan_Fabric_Armor	9079921640996976	9079921640996977
4045	2114086	Kattinan_Fabric_Armor	9079930230931568	9079930230931569
4046	2114089	Kahbokahn_Fabric_Armor	9079943115833456	9079943115833457
4047	2114092	Entrian_Fabric_Armor	9079956000735344	9079956000735345
4048	2114094	Machnynn_Fabric_Armor	9079964590669936	9079964590669937
4049	2114097	Dylanka_Fabric_Armor	9079977475571824	9079977475571825
4050	2114101	Diknanteu_Fabric_Armor	9079994655441008	9079994655441009
4051	2114103	Machrahahn_Fabric_Armor	9080003245375600	9080003245375601
4052	2114104	Tahntutta_Fabric_Armor	9080007540342896	9080007540342897
4053	2114105	Ahntutan_Fabric_Armor	9080011835310192	9080011835310193
4054	2133065	Darren_Fabric_Armor	9161444415242352	9161444415242353
4055	2133067	Gardbedeff_Fabric_Armor	9161453005176944	9161453005176945
4056	2133069	Garff_Fabric_Armor	9161461595111536	9161461595111537
4057	2133073	Melina_Fabric_Armor	9161478774980720	9161478774980721
4058	2133075	Kriella_Fabric_Armor	9161487364915312	9161487364915313
4059	2133093	Light_Arrowhead_Fabric_Armor_I	9161564674326640	9161564674326641
4060	2133095	Light_Arrowhead_Fabric_Armor_II	9161573264261232	9161573264261233
4061	2133097	Light_Arrowhead_Fabric_Armor_III	9161581854195824	9161581854195825
4062	2133098	Light_Arrowhead_Fabric_Armor_IV	9161586149163120	9161586149163121
4063	2133104	Light_Arrowhead_Fabric_Armor_V	9161611918966896	9161611918966897
4064	2133105	Light_Arrowhead_Fabric_Armor_VI	9161616213934192	9161616213934193
4065	2133106	Light_Arrowhead_Fabric_Armor_VII	9161620508901488	9161620508901489
4066	1000186	Goblin_Merchant_Fabric_Armor_Ⅲ	4295766159917168	4295766159917169
4067	1000283	Goblin_Merchant_Fabric_Cloak_Ⅳ	4296182771744880	4296182771744881
4068	1000720	Goblin_Merchant_Fabric_Armor_V	4298059672453232	4298059672453233
4069	1000189	Goblin_Merchant_Fabric_Armor_Ⅵ	4295779044819056	4295779044819057
4070	1000284	Goblin_Merchant_Fabric_Cloak_Ⅵ	4296187066712176	4296187066712177
4071	114398	Daraz_Fabric_Armor	491335668727920	491335668727921
4072	114414	Denmore_Fabric_Armor	491404388204656	491404388204657
4073	114416	Calis_Fabric_Armor	491412978139248	491412978139249
4074	114419	Mintuan_Fabric_Armor	491425863041136	491425863041137
4075	114421	Drumfin_Fabric_Armor	491434452975728	491434452975729
4076	114423	Drimnarrow_Fabric_Armor	491443042910320	491443042910321
4077	114555	Dohahn_Fabric_Armor	492009978593392	492009978593393
4078	114558	Barndid_Fabric_Armor	492022863495280	492022863495281
4079	114559	Duilker_Fabric_Armor	492027158462576	492027158462577
4080	114565	Gruun_Fabric_Armor	492052928266352	492052928266353
4081	2114118	Kahturaon_Fabric_Armor	9080067669885040	9080067669885041
4082	1004368	Kahturaon_Fabric_Armor_II	4313727713149040	4313727713149041
4083	2114120	Entuka_Fabric_Armor	9080076259819632	9080076259819633
4084	114578	Hysilda_Fabric_Armor	492108762841200	492108762841201
4085	114579	Yorkey_Fabric_Armor	492113057808496	492113057808497
4086	114494	Pauherr_Fabric_Armor	491747985588336	491747985588337
4087	114531	Roctar_Fabric_Armor	491906899378288	491906899378289
4088	114532	Barbaroy_Fabric_Armor	491911194345584	491911194345585
4089	114536	Berkhia_Fabric_Armor	491928374214768	491928374214769
4090	114577	Sarendion_Fabric_Armor	492104467873904	492104467873905
4091	114608	Zinianne_Fabric_Armor	492237611860080	492237611860081
4092	114609	Zamir_Fabric_Armor	492241906827376	492241906827377
4093	114610	Rubaunon_Fabric_Armor	492246201794672	492246201794673
4094	114496	Erkeney_Fabric_Armor	491756575522928	491756575522929
4095	114569	Borman_Fabric_Armor	492070108135536	492070108135537
4096	114611	Denill_Fabric_Armor	492250496761968	492250496761969
4097	114534	Warstein_Fabric_Armor	491919784280176	491919784280177
4098	114571	Hassal_Fabric_Armor	492078698070128	492078698070129
4099	114607	Kang_Fabric_Armor	492233316892784	492233316892785
4100	114535	Cournantry_Fabric_Armor	491924079247472	491924079247473
4101	1000128	BountyHunter_Fabric_Armor	4295517051814000	4295517051814001
4102	1000065	BountyHunter_Fabric_Armor_I	4295246468874352	4295246468874353
4103	1000077	BountyHunter_Fabric_Armor_II	4295298008481904	4295298008481905
4104	1000093	BountyHunter_Fabric_Armor_III	4295366727958640	4295366727958641
4105	1000113	BountyHunter_Fabric_Armor_IV	4295452627304560	4295452627304561
4106	1000129	BountyHunter_Fabric_Armor_V	4295521346781296	4295521346781297
4107	1000130	BountyHunter_Fabric_Armor_VI	4295525641748592	4295525641748593
4108	2114112	Dyran_Fabric_Armor	9080041900081264	9080041900081265
4109	1000159	Regglin_Fabric_Armor	4295650195800176	4295650195800177
4110	1000160	Regglin_Fabric_Armor_I	4295654490767472	4295654490767473
4111	1000161	Regglin_Fabric_Armor_II	4295658785734768	4295658785734769
4112	1000240	Regglin_Fabric_Armor_III	4295998088151152	4295998088151153
4113	1000241	Regglin_Fabric_Armor_IV	4296002383118448	4296002383118449
4114	1000762	Regglin_Fabric_Armor_V	4298240061079664	4298240061079665
4115	1000477	Regglin_Fabric_Armor_VI	4297015995400304	4297015995400305
4116	1000468	Regglin_Fabric_Armor_MiddleBoss	4296977340694640	4296977340694641
4117	1001087	Regglin_Fabric_Armor_MiddleBoss_I	4299635925450864	4299635925450865
4118	1001195	Regglin_Fabric_Armor_MiddleBoss_II	4300099781918832	4300099781918833
4119	1000162	Pirate_Fabric_Armor	4295663080702064	4295663080702065
4120	1000163	Pirate_Fabric_Armor_I	4295667375669360	4295667375669361
4121	1000165	Pirate_Fabric_Armor_III	4295675965603952	4295675965603953
4122	1000166	Pirate_Fabric_Armor_IV	4295680260571248	4295680260571249
4123	1000192	RevolutionaryArmy_Fabric_Armor	4295791929720944	4295791929720945
4124	1000193	RevolutionaryArmy_Fabric_Armor_I	4295796224688240	4295796224688241
4125	1000194	RevolutionaryArmy_Fabric_Armor_II	4295800519655536	4295800519655537
4126	1000195	RevolutionaryArmy_Fabric_Armor_III	4295804814622832	4295804814622833
4127	1000205	Caliburn_Engineer_Fabric_Armor	4295847764295792	4295847764295793
4128	1000215	Caliburn_Engineer_Fabric_Armor_I	4295890713968752	4295890713968753
4129	1000216	Caliburn_Engineer_Fabric_Armor_II	4295895008936048	4295895008936049
4130	1000217	Caliburn_Engineer_Fabric_Armor_III	4295899303903344	4295899303903345
4131	1000218	Caliburn_Engineer_Fabric_Armor_IV	4295903598870640	4295903598870641
4132	1000486	Antumbra_Fabric_Armor	4297054650105968	4297054650105969
4133	1000350	Gladiator_Fabric_Armor	4296470534553712	4296470534553713
4134	1000351	Gladiator_Fabric_Armor_I	4296474829521008	4296474829521009
4135	1000352	Gladiator_Fabric_Armor_II	4296479124488304	4296479124488305
4136	1000367	Gladiator_Fabric_Armor_III	4296543548997744	4296543548997745
4137	1000777	Prisoner_Fabric_Armor	4298304485589104	4298304485589105
4138	1000778	Prisoner_Fabric_Armor_I	4298308780556400	4298308780556401
4139	1000779	Prisoner_Fabric_Armor_II	4298313075523696	4298313075523697
4140	1000780	Prisoner_Fabric_Armor_III	4298317370490992	4298317370490993
4141	1000781	Prisoner_Fabric_Armor_IV	4298321665458288	4298321665458289
4142	1000782	Prisoner_Fabric_Armor_V	4298325960425584	4298325960425585
4143	1000783	Prisoner_Fabric_Armor_VI	4298330255392880	4298330255392881
4144	1000784	Prisoner_Fabric_Armor_VII	4298334550360176	4298334550360177
4145	1000785	Prisoner_Fabric_Armor_VIII	4298338845327472	4298338845327473
4146	1000786	Prisoner_Fabric_Armor_IX	4298343140294768	4298343140294769
4147	1001141	Greyfur_Fabric_Armor	4299867853684848	4299867853684849
4148	1001142	Greyfur_Fabric_Armor_I	4299872148652144	4299872148652145
4149	1001144	Greyfur_Fabric_Armor_IV	4299880738586736	4299880738586737
4150	1001164	Greyfur_Fabric_Armor_V	4299966637932656	4299966637932657
4151	1001171	Greyfur_Fabric_Armor_VI	4299996702703728	4299996702703729
4152	1001256	Greyfur_Fabric_Armor_VII	4300361774923888	4300361774923889
4153	1001261	Greyfur_Fabric_Armor_VIII	4300383249760368	4300383249760369
4154	1001262	Greyfur_Fabric_Armor_IX	4300387544727664	4300387544727665
4155	1001263	Greyfur_Fabric_Armor_X	4300391839694960	4300391839694961
4156	1001264	Greyfur_Fabric_Armor_XI	4300396134662256	4300396134662257
4157	1001265	Greyfur_Fabric_Armor_XII	4300400429629552	4300400429629553
4158	1001266	Greyfur_Fabric_Armor_XX	4300404724596848	4300404724596849
4159	1001267	Greyfur_Fabric_Armor_XXX	4300409019564144	4300409019564145
4160	1001268	Greyfur_Fabric_Armor_XL	4300413314531440	4300413314531441
4161	1001269	Greyfur_Fabric_Armor_L	4300417609498736	4300417609498737
4162	1001270	Greyfur_Fabric_Armor_LX	4300421904466032	4300421904466033
4163	1001271	Greyfur_Fabric_Armor_LXX	4300426199433328	4300426199433329
4164	1001272	Greyfur_Fabric_Armor_LXXX	4300430494400624	4300430494400625
4165	1001273	Greyfur_Fabric_Armor_XC	4300434789367920	4300434789367921
4166	1001274	Greyfur_Fabric_Armor_C	4300439084335216	4300439084335217
4167	1001275	Greyfur_Fabric_Armor_D	4300443379302512	4300443379302513
4168	1001276	Greyfur_Fabric_Armor_M	4300447674269808	4300447674269809
4169	1001277	Greyfur_Fabric_Armor_MI	4300451969237104	4300451969237105
4170	1001278	Greyfur_Fabric_Armor_MII	4300456264204400	4300456264204401
4171	1001848	Greyfur_Fabric_Armor_MIII	4302904395563120	4302904395563121
4172	1001926	OrcuMer_Fabric_Cloak	4303239403012208	4303239403012209
4173	1001313	Kailok_Fabric_Armor	4300606588059760	4300606588059761
4174	1001950	Ruschar_Fabric_Cloak	4303342482227312	4303342482227313
4175	1000356	Bleed_Bandits_Fabric_Armor	4296496304357488	4296496304357489
4176	134030	Witley_Fabric_Boots	575654466682992	575654466682993
4177	134049	Barrette_Fabric_Boots	575736071061616	575736071061617
4178	134050	Gaut_Fabric_Boots	575740366028912	575740366028913
4179	134054	Chijar_Fabric_Boots	575757545898096	575757545898097
4180	1000044	Slave_Fabric_Boots	4295156274561136	4295156274561137
4181	1000094	BountyHunter_Fabric_Boots_I	4295371022925936	4295371022925937
4182	1000520	Regglin_Boss_Fabric_Boots	4297200678994032	4297200678994033
4183	1000354	Gladiator_Fabric_Boots	4296487714422896	4296487714422897
4184	1000787	Prisoner_Fabric_Boots	4298347435262064	4298347435262065
4185	124023	Porcell_Fabric_Gloves_I	532674728951920	532674728951921
4186	123133	Rakhir_Fabric_Gloves	528852208058480	528852208058481
4187	123257	Haron_Fabric_Gloves	529384784003184	529384784003185
4188	124029	Witley_Fabric_Gloves	532700498755696	532700498755697
4189	124050	Cetry_Fabric_Gloves	532790693068912	532790693068913
4190	124059	Ludynn_Fabric_Gloves	532829347774576	532829347774577
4191	124061	Derrison_Fabric_Gloves	532837937709168	532837937709169
4192	124063	Gadherish_Fabric_Gloves	532846527643760	532846527643761
4193	124064	Chijar_Fabric_Gloves	532850822611056	532850822611057
4194	2133077	Kriella_Fabric_Gloves	9161495954849904	9161495954849905
4195	2133145	Porcell_Fabric_Gloves_II	9161788012626032	9161788012626033
4196	2133148	Bessenette_PlateArmor_Gloves	9161800897527920	9161800897527921
4197	1000114	BountyHunter_Fabric_Gloves_I	4295456922271856	4295456922271857
4198	1000353	Gladiator_Fabric_Gloves_I	4296483419455600	4296483419455601
4199	1001279	Greyfur_Fabric_Gloves	4300460559171696	4300460559171697
4200	1000473	OrcuMer_Fabric_Gloves	4296998815531120	4296998815531121
4201	9400	Beoneck_Fabric_Helm	40372692582512	40372692582513
4202	104056	Rikkmah_Fabric_Helm	446917116952688	446917116952689
4203	104079	Scovi_Fabric_Helm	447015901200496	447015901200497
4204	104140	Triroan_Fabric_Helm	447277894205552	447277894205553
4205	104155	Ghaltain_Fabric_Helm	447342318714992	447342318714993
4206	104165	Yuzel_Fabric_Helm	447385268387952	447385268387953
4207	2104032	Stian_Fabric_Helm	9036748629737584	9036748629737585
4208	104048	Baidan_Fabric_Helm	446882757214320	446882757214321
4209	104090	Jermill_Fabric_Helm	447063145840752	447063145840753
4210	104105	Rahelm_Fabric_Helm	447127570350192	447127570350193
4211	104135	Sian_Fabric_Helm	447256419369072	447256419369073
4212	104136	Karas_Fabric_Helm	447260714336368	447260714336369
4213	104138	Lashir_Fabric_Helm	447269304270960	447269304270961
4214	104149	Ludynn_Fabric_Helm	447316548911216	447316548911217
4215	104150	Mark_Fabric_Helm	447320843878512	447320843878513
4216	104151	Harker_Fabric_Helm	447325138845808	447325138845809
4217	104154	Veronde_Fabric_Helm	447338023747696	447338023747697
4218	104159	Vergill_Fabric_Helm	447359498584176	447359498584177
4219	104160	Meravan_Fabric_Helm	447363793551472	447363793551473
4220	104161	Salimi_Fabric_Helm	447368088518768	447368088518769
4221	2104024	Leeksi_Fabric_Helm	9036714269999216	9036714269999217
4222	2104027	Dikkahn_Fabric_Helm	9036727154901104	9036727154901105
4223	2104031	Dicari_Fabric_Helm	9036744334770288	9036744334770289
4224	2104034	Saristi_Fabric_Helm	9036757219672176	9036757219672177
4225	2104035	Tikkree_Fabric_Helm	9036761514639472	9036761514639473
4226	2104038	Kenav_Fabric_Helm	9036774399541360	9036774399541361
4227	2104040	Ribben_Fabric_Helm	9036782989475952	9036782989475953
4228	2133079	Danda_Fabric_Helm	9161504544784496	9161504544784497
4229	2133090	Deole_Fabric_Helm	9161551789424752	9161551789424753
4230	2133115	Light_Arrowhead_Fabric_Helm_V	9161659163607152	9161659163607153
4231	2133144	Barnia_Fabric_Helm	9161783717658736	9161783717658737
4232	2133199	Goblin_Merchant_Fabric_Helm	9162019940860016	9162019940860017
4233	1000091	BountyHunter_Fabric_Helm_I	4295358138024048	4295358138024049
4234	1000092	BountyHunter_Fabric_Helm_II	4295362432991344	4295362432991345
4235	1000799	Reeddevil_Fabric_Helm_I	4298398974869616	4298398974869617
4236	1000800	Reeddevil_Fabric_Helm_II	4298403269836912	4298403269836913
4237	1000801	Reeddevil_Fabric_Helm_III	4298407564804208	4298407564804209
4238	1000788	Prisoner_Fabric_Helm	4298351730229360	4298351730229361
4239	1000789	Prisoner_Fabric_Helm_I	4298356025196656	4298356025196657
4240	1000790	Prisoner_Fabric_Helm_II	4298360320163952	4298360320163953
4241	1000791	Prisoner_Fabric_Helm_III	4298364615131248	4298364615131249
4242	1000792	Prisoner_Fabric_Helm_IV	4298368910098544	4298368910098545
4243	1001280	Greyfur_Fabric_Helm	4300464854138992	4300464854138993
4244	1001281	Greyfur_Fabric_Helm_I	4300469149106288	4300469149106289
4245	1001282	Greyfur_Fabric_Helm_II	4300473444073584	4300473444073585
4246	1001283	Greyfur_Fabric_Helm_III	4300477739040880	4300477739040881
4247	1001137	Greyfur_Fabric_Helm_IV	4299850673815664	4299850673815665
4248	1001082	Falstaff_Fabric_Helm	4299614450614384	4299614450614385
4249	1000467	Myurdin_Leather_Armor_II	4296973045727344	4296973045727345
4250	1000998	Possesion_Myurdin_Leather_Armor	4299253673361520	4299253673361521
4251	1000376	Ludvic_OneArmed_Leather_Armor	4296582203703408	4296582203703409
4252	113646	Tyran_Leather_Armor	488105853321328	488105853321329
4253	113459	Forest_Fairy_Leather_Armor	487302694436976	487302694436977
4254	1000759	Gias_Leather_Armor	4298227176177776	4298227176177777
4255	113029	Benne_Leather_Armor	485455858499696	485455858499697
4256	113800	Reeddevil_Leather_Armor_I	488767278284912	488767278284913
4257	113801	Reeddevil_Leather_Armor_II	488771573252208	488771573252209
4258	113802	Reeddevil_Leather_Armor_III	488775868219504	488775868219505
4259	1002108	Reeddevil_Troll_Leather_Armor	4304021087060080	4304021087060081
4260	113581	Pisoniano_Leather_Armor	487826680447088	487826680447089
4261	2113187	Valcroden_Leather_Armor	9076069055332464	9076069055332465
4262	111233	Lukin_Leather_Armor	477742097236080	477742097236081
4263	113032	Somieh_Leather_Armor	485468743401584	485468743401585
4264	113484	Cherke_Leather_Armor	487410068619376	487410068619377
4265	113485	Bleann_Leather_Armor	487414363586672	487414363586673
4266	113577	Johnnycolo_Leather_Armor	487809500577904	487809500577905
4267	113578	Nellaccio_Leather_Armor	487813795545200	487813795545201
4268	113580	Gerano_Leather_Armor	487822385479792	487822385479793
4269	113582	Paliano_Leather_Armor	487830975414384	487830975414385
4270	113584	Loccamashima_Leather_Armor	487839565348976	487839565348977
4271	113588	Ardeah_Leather_Armor	487856745218160	487856745218161
4272	113589	Antika_Leather_Armor	487861040185456	487861040185457
4273	113590	Austia_Leather_Armor	487865335152752	487865335152753
4274	113591	Taebaerae_Leather_Armor	487869630120048	487869630120049
4275	113592	Montellanico_Leather_Armor	487873925087344	487873925087345
4276	113593	Carpinne_Leather_Armor	487878220054640	487878220054641
4277	2113098	Riclia_Leather_Armor	9075686803243120	9075686803243121
4278	2113192	Hoobus_Leather_Armor	9076090530168944	9076090530168945
4279	113575	Campo_Leather_Armor	487800910643312	487800910643313
4280	113579	Dasasola_Leather_Armor	487818090512496	487818090512497
4281	113500	Torrance_Leather_Armor	487478788096112	487478788096113
4282	113648	Esirun_Leather_Armor	488114443255920	488114443255921
4283	113746	NoName_Wiseman_Leather_Armor	488535350050928	488535350050929
4284	1001886	EntHunter_Leather_Armor	4303067604320368	4303067604320369
4285	113512	Varunin_Leather_Armor	487530327703664	487530327703665
4286	113741	Trillion_Leather_Armor	488513875214448	488513875214449
4287	1000873	Drunk_BlackBears_Leather_Armor	4298716802449520	4298716802449521
4288	1000889	Protective_Leather_Armor	4298785521926256	4298785521926257
4289	1002296	Boss_Ludvig_Awakening_Leahter_Armor	4304828540911728	4304828540911729
4290	1002983	Ludvic_Leather_Armor_II	4307779183444080	4307779183444081
4291	133126	ClaireHill_Leather_Boots	571771816247408	571771816247409
4292	133204	Mysterm_Leather_Boots	572106823696496	572106823696497
4293	1223655963	Pavis_Leather_Boots_I	5255562342640386160	5255562342640386161
4294	133049	Ramastern_Leather_Boots	571441103765616	571441103765617
4295	133082	Sarantos_Leather_Boots	571582837686384	571582837686385
4296	1000995	Drunk_BlackBears_Leather_Boots	4299240788459632	4299240788459633
4297	133171	ReiGhis_Leather_Boots	571965089775728	571965089775729
4298	548500852	ReiGhis_Leather_Boots_II	2355793221168136304	2355793221168136305
4299	133225	David_Leather_Boots	572197018009712	572197018009713
4300	133279	Tiruna_Leather_Boots	572428946243696	572428946243697
4301	12304	ReiGhis_Leather_Boots_I	52845277610096	52845277610097
4302	603025121	ReiGhis_Leather_Boots_III	2589973173361442928	2589973173361442929
4303	132006	Lekia_Leather_Boots	566961452875888	566961452875889
4304	133029	Mulia_Leather_Boots	571355204419696	571355204419697
4305	133033	Silien_Leather_Boots	571372384288880	571372384288881
4306	133036	Benberry_Leather_Boots	571385269190768	571385269190769
4307	133196	Pieti_Leather_Boots	572072463958128	572072463958129
4308	133224	Clays_Leather_Boots	572192723042416	572192723042417
4309	72407918	Clays_Leather_Boots_I	310989639781449840	310989639781449841
4310	1830330393	Clays_Leather_Boots_II	7861209178809827440	7861209178809827441
4311	1002276	Clays_Leather_Boots_III	4304742641565808	4304742641565809
4312	1002277	Clays_Leather_Boots_IV	4304746936533104	4304746936533105
4313	133226	Betty_Leather_Boots	572201312977008	572201312977009
4314	133240	Elish_Leather_Boots	572261442519152	572261442519153
4315	133270	Querunty_Leather_Boots	572390291538032	572390291538033
4316	133271	Tionis_Leather_Boots	572394586505328	572394586505329
4317	307120826	Tionis_Leather_Boots_I	1319073903590506608	1319073903590506609
4318	133307	Andaran_Leather_Boots	572549205327984	572549205327985
4319	133309	Anruditz_Leather_Boots	572557795262576	572557795262577
4320	133312	Perelli_Leather_Boots	572570680164464	572570680164465
4321	134009	Bayur_Leather_Boots	575564272369776	575564272369777
4322	2133016	Trizion_Leather_Boots	9161233961844848	9161233961844849
4323	2133018	Mataka_Leather_Boots	9161242551779440	9161242551779441
4324	2133020	Gatin_Leather_Boots	9161251141714032	9161251141714033
4325	2133030	Duemeniss_Leather_Boots	9161294091386992	9161294091386993
4326	2133134	Deshret_Leather_Boots	9161740767985776	9161740767985777
4327	2133146	Lepra_Leather_Boots	9161792307593328	9161792307593329
4328	133280	Darman_Leather_Boots	572433241210992	572433241210993
4329	133302	Katz_Leather_Boots	572527730491504	572527730491505
4330	2133149	Bessenette_Leather_Boots	9161805192495216	9161805192495217
4331	1001922	Scarlet_Excecutioner_Leather_Boots	4303222223143024	4303222223143025
4332	1002365	Boss_Ludvig_Awakening_Leather_Boots	4305124893655152	4305124893655153
4333	1000996	Possesion_Myurdin_Leather_Gloves	4299245083426928	4299245083426929
4334	123177	Mysterm_Leather_Gloves	529041186619504	529041186619505
4335	123244	Tyrcion_Leather_Gloves	529328949428336	529328949428337
4336	123248	Liculu_Leather_Gloves	529346129297520	529346129297521
4337	123144	Adeion_Leather_Gloves	528899452698736	528899452698737
4338	123072	Lacquer_Leather_Gloves	528590215053424	528590215053425
4339	123167	Defelde_Leather_Gloves	528998236946544	528998236946545
4340	123220	Watous_Leather_Gloves	529225870213232	529225870213233
4341	123296	Matazu_Leather_Gloves	529552287727728	529552287727729
4342	1002719	Drunk_BlackBears_Elite_Leather_Gloves	4306645312077936	4306645312077937
4343	123150	LoaderDam_Leather_Gloves	528925222502512	528925222502513
4344	123008	Austphelt_Leather_Gloves	528315337146480	528315337146481
4345	123013	Peori_Leather_Gloves	528336811982960	528336811982961
4346	123097	Sleeshorn_Leather_Gloves	528697589235824	528697589235825
4347	123033	Worstern_Leather_Gloves	528422711328880	528422711328881
4348	123038	Treeon_Leather_Gloves	528444186165360	528444186165361
4349	123157	Diskio_Leather_Gloves	528955287273584	528955287273585
4350	123184	Betty_Leather_Gloves	529071251390576	529071251390577
4351	123195	Kylidden_Leather_Gloves	529118496030832	529118496030833
4352	123242	Dongdegobi_Leather_Gloves	529320359493744	529320359493745
4353	123243	Gobialthai_Leather_Gloves	529324654461040	529324654461041
4354	1002109	Eldruan_Leather_Gloves	4304025382027376	4304025382027377
4355	123280	Sartalos_Leather_Gloves	529483568250992	529483568250993
4356	123283	Ellachic_Leather_Gloves	529496453152880	529496453152881
4357	123297	Wants_Leather_Gloves	529556582695024	529556582695025
4358	123321	Dunis_Leather_Gloves	529659661910128	529659661910129
4359	123328	Lercent_Leather_Gloves	529689726681200	529689726681201
4360	123334	Mats_Leather_Gloves	529715496484976	529715496484977
4361	123373	Lawncheta_Leather_Gloves	529883000209520	529883000209521
4362	123148	Concerta_Leather_Gloves	528916632567920	528916632567921
4363	123294	Lave_Leather_Gloves	529543697793136	529543697793137
4364	1081266995	Tesslit_Leather_Gloves_II	4644006381769195632	4644006381769195633
4365	1000879	Drunk_BlackBears_Leather_Gloves	4298742572253296	4298742572253297
4366	1002984	Ludvic_Leather_Gloves_II	4307783478411376	4307783478411377
4367	103041	Lacrunias_Leather_Helm	442557725147248	442557725147249
